Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price
SON,SONOCO PRODUCTS,Materials,Equity,"1,010,338.56",0.01,"1,010,338.56","25,728.00",39.27
SONO,SONOS INC,Consumer Discretionary,Equity,"537,395.64",0.00,"537,395.64","31,874.00",16.86
SOUN,SOUNDHOUND AI INC CLASS A,Information Technology,Equity,"1,646,427.65",0.01,"1,646,427.65","97,595.00",16.87
SPB,SPECTRUM BRANDS HOLDINGS INC,Consumer Staples,Equity,"438,425.19",0.00,"438,425.19","7,999.00",54.81
SPFI,SOUTH PLAINS FINANCIAL INC,Financials,Equity,"126,526.14",0.00,"126,526.14","3,501.00",36.14
SPG,SIMON PROPERTY GROUP REIT INC,Real Estate,Equity,"14,898,045.70",0.09,"14,898,045.70","85,942.00",173.35
SPGI,S&P GLOBAL INC,Financials,Equity,"39,912,043.01",0.23,"39,912,043.01","81,193.00",491.57
SPHR,SPHERE ENTERTAINMENT CLASS A,Communication,Equity,"457,780.80",0.00,"457,780.80","6,792.00",67.40
SPNS,SAPIENS INTERNATIONAL NV,Information Technology,Equity,"291,965.10",0.00,"291,965.10","6,782.00",43.05
SPNT,SIRIUSPOINT LTD,Financials,Equity,"321,562.82",0.00,"321,562.82","17,678.00",18.19
SPOK,SPOK HOLDINGS INC,Communication,Equity,"104,706.93",0.00,"104,706.93","7,571.00",13.83
SPOT,SPOTIFY TECHNOLOGY SA,Communication,Equity,"26,769,560.20",0.15,"26,769,560.20","40,765.00",656.68
SPR,SPIRIT AEROSYSTEMS INC CLASS A,Industrials,Equity,"1,164,231.18",0.01,"1,164,231.18","32,046.00",36.33
SPRY,ARS PHARMACEUTICALS INC,Health Care,Equity,"147,910.58",0.00,"147,910.58","17,159.00",8.62
SPSC,SPS COMMERCE INC,Information Technology,Equity,"1,006,901.88",0.01,"1,006,901.88","9,692.00",103.89
SPT,SPROUT SOCIAL INC CLASS A,Information Technology,Equity,"135,155.02",0.00,"135,155.02","13,502.00",10.01
SPXC,SPX TECHNOLOGIES INC,Industrials,Equity,"2,504,515.75",0.01,"2,504,515.75","12,595.00",198.85
SR,SPIRE INC,Utilities,Equity,"1,356,114.96",0.01,"1,356,114.96","15,502.00",87.48
SRCE,1ST SOURCE CORP,Financials,Equity,"237,942.20",0.00,"237,942.20","3,995.00",59.56
SRDX,SURMODICS INC,Health Care,Equity,"103,218.83",0.00,"103,218.83","3,799.00",27.17
SRE,SEMPRA,Utilities,Equity,"15,897,276.56",0.09,"15,897,276.56","171,974.00",92.44
SRPT,SAREPTA THERAPEUTICS INC,Health Care,Equity,"571,275.75",0.00,"571,275.75","24,571.00",23.25
SRRK,SCHOLAR ROCK HOLDING CORP,Health Care,Equity,"633,364.05",0.00,"633,364.05","21,565.00",29.37
SRTA,STRATA CRITICAL MEDICAL INC CLASS,Industrials,Equity,"117,726.61",0.00,"117,726.61","23,129.00",5.09
SSB,SOUTHSTATE BANK CORP,Financials,Equity,"2,313,234.30",0.01,"2,313,234.30","26,245.00",88.14
SSD,SIMPSON MANUFACTURING INC,Industrials,Equity,"2,002,924.36",0.01,"2,002,924.36","11,461.00",174.76
SSNC,SS AND C TECHNOLOGIES HOLDINGS INC,Industrials,Equity,"4,706,673.72",0.03,"4,706,673.72","56,273.00",83.64
SSP,EW SCRIPPS CLASS A,Communication,Equity,"31,219.65",0.00,"31,219.65","13,515.00",2.31
SSRM,SSR MINING INC,Materials,Equity,"1,202,540.92",0.01,"1,202,540.92","52,444.00",22.93
SSTI,SOUNDTHINKING INC,Information Technology,Equity,"26,164.80",0.00,"26,164.80","2,844.00",9.20
SSTK,SHUTTERSTOCK INC,Communication,Equity,"146,002.56",0.00,"146,002.56","5,952.00",24.53
ST,SENSATA TECHNOLOGIES HOLDING PLC,Industrials,Equity,"1,295,056.62",0.01,"1,295,056.62","39,897.00",32.46
STAA,STAAR SURGICAL,Health Care,Equity,"331,200.52",0.00,"331,200.52","12,484.00",26.53
STAG,STAG INDUSTRIAL REIT INC,Real Estate,Equity,"1,901,062.58",0.01,"1,901,062.58","49,327.00",38.54
STBA,S AND T BANCORP INC,Financials,Equity,"324,846.79",0.00,"324,846.79","8,849.00",36.71
STC,STEWART INFO SERVICES CORP,Financials,Equity,"478,137.44",0.00,"478,137.44","6,856.00",69.74
STE,STERIS,Health Care,Equity,"6,118,974.33",0.04,"6,118,974.33","25,907.00",236.19
STEL,STELLAR BANCORP INC,Financials,Equity,"395,742.50",0.00,"395,742.50","13,415.00",29.50
STEP,STEPSTONE GROUP INC CLASS A,Financials,Equity,"1,075,266.00",0.01,"1,075,266.00","17,343.00",62.00
STGW,STAGWELL INC CLASS A,Communication,Equity,"156,379.62",0.00,"156,379.62","33,486.00",4.67
STKL,SUNOPTA INC,Consumer Staples,Equity,"146,523.80",0.00,"146,523.80","27,646.00",5.30
STLD,STEEL DYNAMICS INC,Materials,Equity,"5,980,943.98",0.03,"5,980,943.98","37,811.00",158.18
STNE,STONECO LTD CLASS A,Financials,Equity,"1,361,940.30",0.01,"1,361,940.30","72,870.00",18.69
STNG,SCORPIO TANKERS INC,Energy,Equity,"772,687.32",0.00,"772,687.32","12,638.00",61.14
STOK,STOKE THERAPEUTICS INC,Health Care,Equity,"417,679.20",0.00,"417,679.20","13,176.00",31.70
STRA,STRATEGIC EDUCATION INC,Consumer Discretionary,Equity,"462,011.04",0.00,"462,011.04","5,832.00",79.22
STRL,STERLING INFRASTRUCTURE INC,Industrials,Equity,"3,087,957.41",0.02,"3,087,957.41","8,147.00",379.03
STRZ,STARZ ENTERTAINMENT CORP,Communication,Equity,"35,087.27",0.00,"35,087.27","3,307.00",10.61
STT,STATE STREET CORP,Financials,Equity,"8,742,893.60",0.05,"8,742,893.60","75,880.00",115.22
STWD,STARWOOD PROPERTY TRUST REIT INC,Financials,Equity,"1,644,190.68",0.01,"1,644,190.68","90,739.00",18.12
STZ,CONSTELLATION BRANDS INC CLASS A,Consumer Staples,Equity,"4,916,256.48",0.03,"4,916,256.48","38,146.00",128.88
SUI,SUN COMMUNITIES REIT INC,Real Estate,Equity,"4,160,869.68",0.02,"4,160,869.68","33,864.00",122.87
SUNS,SUNRISE REALTY TRUST INC,Financials,Equity,"20,268.24",0.00,"20,268.24","2,138.00",9.48
SUPN,SUPERNUS PHARMACEUTICALS INC,Health Care,Equity,"731,562.00",0.00,"731,562.00","12,948.00",56.50
SVC,SERVICE PROPERTIES TRUST,Real Estate,Equity,"92,318.40",0.00,"92,318.40","42,740.00",2.16
SVRA,SAVARA INC,Health Care,Equity,"178,063.00",0.00,"178,063.00","41,410.00",4.30
SVV,SAVERS VALUE VILLAGE INC,Consumer Discretionary,Equity,"89,421.57",0.00,"89,421.57","6,759.00",13.23
SW,SMURFIT WESTROCK PLC,Materials,Equity,"4,934,272.44",0.03,"4,934,272.44","136,911.00",36.04
SWBI,SMITH WESSON BRANDS INC,Consumer Discretionary,Equity,"144,830.48",0.00,"144,830.48","14,824.00",9.77
SWK,STANLEY BLACK & DECKER INC,Industrials,Equity,"2,759,247.72",0.02,"2,759,247.72","40,234.00",68.58
SWKS,SKYWORKS SOLUTIONS INC,Information Technology,Equity,"3,196,322.48",0.02,"3,196,322.48","40,378.00",79.16
SWX,SOUTHWEST GAS HOLDINGS INC,Utilities,Equity,"1,353,237.41",0.01,"1,353,237.41","16,943.00",79.87
SXC,SUNCOKE ENERGY INC,Materials,Equity,"202,636.20",0.00,"202,636.20","25,979.00",7.80
SXI,STANDEX INTERNATIONAL CORP,Industrials,Equity,"731,407.44",0.00,"731,407.44","3,064.00",238.71
SXT,SENSIENT TECHNOLOGIES CORP,Materials,Equity,"1,011,033.75",0.01,"1,011,033.75","11,265.00",89.75
SYBT,STOCK YARDS BANCORP INC,Financials,Equity,"492,890.71",0.00,"492,890.71","7,501.00",65.71
SYF,SYNCHRONY FINANCIAL,Financials,Equity,"7,375,336.98",0.04,"7,375,336.98","100,222.00",73.59
SYK,STRYKER CORP,Health Care,Equity,"33,621,457.60",0.19,"33,621,457.60","91,120.00",368.98
SYNA,SYNAPTICS INC,Information Technology,Equity,"713,416.32",0.00,"713,416.32","10,128.00",70.44
SYRE,SPYRE THERAPEUTICS INC,Health Care,Equity,"219,844.12",0.00,"219,844.12","9,062.00",24.26
SYY,SYSCO CORP,Consumer Staples,Equity,"9,548,602.20",0.06,"9,548,602.20","127,826.00",74.70
T,AT&T INC,Communication,Equity,"45,762,223.64",0.26,"45,762,223.64","1,854,223.00",24.68
TALK,TALKSPACE INC,Health Care,Equity,"151,954.20",0.00,"151,954.20","52,398.00",2.90
TALO,TALOS ENERGY INC,Energy,Equity,"343,039.84",0.00,"343,039.84","35,438.00",9.68
TAP,MOLSON COORS BREWING CLASS B,Consumer Staples,Equity,"1,999,431.90",0.01,"1,999,431.90","45,806.00",43.65
TARS,TARSUS PHARMACEUTICALS INC,Health Care,Equity,"660,912.64",0.00,"660,912.64","9,584.00",68.96
TBBK,BANCORP INC,Financials,Equity,"890,347.60",0.01,"890,347.60","11,533.00",77.20
TBCH,TURTLE BEACH CORP,Information Technology,Equity,"137,656.26",0.00,"137,656.26","8,358.00",16.47
TBI,TRUEBLUE INC,Industrials,Equity,"47,751.44",0.00,"47,751.44","9,866.00",4.84
TBPH,THERAVANCE BIOPHARMA INC,Health Care,Equity,"217,402.90",0.00,"217,402.90","15,203.00",14.30
TCBI,TEXAS CAPITAL BANCSHARES INC,Financials,Equity,"1,057,881.06",0.01,"1,057,881.06","12,879.00",82.14
TCBK,TRICO BANCSHARES,Financials,Equity,"315,397.26",0.00,"315,397.26","7,191.00",43.86
TCBX,THIRD COAST BANCSHARES INC,Financials,Equity,"41,323.26",0.00,"41,323.26","1,122.00",36.83
TCMD,TACTILE SYSTEMS TECHNOLOGY INC,Health Care,Equity,"107,660.08",0.00,"107,660.08","7,144.00",15.07
TCX,TUCOWS INC,Information Technology,Equity,"50,137.23",0.00,"50,137.23","2,697.00",18.59
TDC,TERADATA CORP,Information Technology,Equity,"542,262.62",0.00,"542,262.62","25,958.00",20.89
TDG,TRANSDIGM GROUP INC,Industrials,Equity,"19,175,441.34",0.11,"19,175,441.34","14,681.00","1,306.14"
TDOC,TELADOC HEALTH INC,Health Care,Equity,"384,105.52",0.00,"384,105.52","43,948.00",8.74
TDS,TELEPHONE AND DATA SYSTEMS INC,Communication,Equity,"1,052,124.66",0.01,"1,052,124.66","27,243.00",38.62
TDUP,THREDUP INC CLASS A,Consumer Discretionary,Equity,"251,066.12",0.00,"251,066.12","29,126.00",8.62
TDW,TIDEWATER INC,Energy,Equity,"651,079.52",0.00,"651,079.52","12,908.00",50.44
TDY,TELEDYNE TECHNOLOGIES INC,Information Technology,Equity,"6,331,047.00",0.04,"6,331,047.00","12,228.00",517.75
TEAD,TEADS HOLDING,Communication,Equity,"5,520.15",0.00,"5,520.15","3,807.00",1.45
TEAM,ATLASSIAN CORP CLASS A,Information Technology,Equity,"6,817,228.10",0.04,"6,817,228.10","42,430.00",160.67
TECH,BIO TECHNE CORP,Health Care,Equity,"2,522,768.64",0.01,"2,522,768.64","41,384.00",60.96
TEM,TEMPUS AI INC CLASS A,Health Care,Equity,"1,870,678.68",0.01,"1,870,678.68","21,684.00",86.27
TENB,TENABLE HOLDINGS INC,Information Technology,Equity,"892,695.06",0.01,"892,695.06","30,948.00",28.84
TER,TERADYNE INC,Information Technology,Equity,"7,560,028.08",0.04,"7,560,028.08","42,741.00",176.88
TERN,TERNS PHARMACEUTICALS INC,Health Care,Equity,"90,739.20",0.00,"90,739.20","11,120.00",8.16
TEX,TEREX CORP,Industrials,Equity,"836,537.13",0.00,"836,537.13","17,727.00",47.19
TFC,TRUIST FINANCIAL CORP,Financials,Equity,"15,098,789.82",0.09,"15,098,789.82","340,523.00",44.34
TFIN,TRIUMPH FINANCIAL INC,Financials,Equity,"313,800.30",0.00,"313,800.30","5,742.00",54.65
TFSL,TFS FINANCIAL CORP,Financials,Equity,"198,803.00",0.00,"198,803.00","15,004.00",13.25
TFX,TELEFLEX INC,Health Care,Equity,"1,579,350.84",0.01,"1,579,350.84","12,651.00",124.84
TG,TREDEGAR CORP,Materials,Equity,"76,236.97",0.00,"76,236.97","11,261.00",6.77
TGLS,TECNOGLASS INC,Industrials,Equity,"344,803.59",0.00,"344,803.59","5,867.00",58.77
TGNA,TEGNA INC,Communication,Equity,"880,996.86",0.01,"880,996.86","44,903.00",19.62
TGT,TARGET CORP,Consumer Staples,Equity,"11,126,984.16",0.06,"11,126,984.16","119,748.00",92.92
TGTX,TG THERAPEUTICS INC,Health Care,Equity,"1,347,226.02",0.01,"1,347,226.02","39,601.00",34.02
TH,TARGET HOSPITALITY CORP,Consumer Discretionary,Equity,"72,214.74",0.00,"72,214.74","9,477.00",7.62
THC,TENET HEALTHCARE CORP,Health Care,Equity,"4,796,173.80",0.03,"4,796,173.80","22,990.00",208.62
THFF,FIRST FINANCIAL CORPORATION CORP,Financials,Equity,"149,672.78",0.00,"149,672.78","2,762.00",54.19
THG,HANOVER INSURANCE GROUP INC,Financials,Equity,"1,584,780.08",0.01,"1,584,780.08","9,308.00",170.26
THO,THOR INDUSTRIES INC,Consumer Discretionary,Equity,"1,358,845.80",0.01,"1,358,845.80","13,148.00",103.35
THR,THERMON GROUP HOLDINGS INC,Industrials,Equity,"240,969.60",0.00,"240,969.60","8,640.00",27.89
THRD,THIRD HARMONIC BIO INC,Health Care,Equity,316.41,0.00,316.41,"10,547.00",0.03
THRM,GENTHERM INC,Consumer Discretionary,Equity,"305,866.20",0.00,"305,866.20","8,357.00",36.60
THRY,THRYV HOLDINGS INC,Communication,Equity,"53,693.24",0.00,"53,693.24","6,572.00",8.17
THS,TREEHOUSE FOODS INC,Consumer Staples,Equity,"233,668.32",0.00,"233,668.32","13,098.00",17.84
TIC,TIC SOLUTIONS INC,Industrials,Equity,"537,139.48",0.00,"537,139.48","43,741.00",12.28
TIGO,MILLICOM INTERNATIONAL CELLULAR SA,Communication,Equity,"1,266,053.92",0.01,"1,266,053.92","27,064.00",46.78
TILE,INTERFACE INC,Industrials,Equity,"379,914.15",0.00,"379,914.15","14,245.00",26.67
TIPT,TIPTREE INC,Financials,Equity,"118,471.62",0.00,"118,471.62","6,739.00",17.58
TITN,TITAN MACHINERY INC,Industrials,Equity,"92,563.38",0.00,"92,563.38","5,651.00",16.38
TJX,TJX INC,Consumer Discretionary,Equity,"41,930,870.94",0.24,"41,930,870.94","294,686.00",142.29
TK,TEEKAY CORPORATION CORP LTD,Energy,Equity,"202,771.40",0.00,"202,771.40","21,710.00",9.34
TKO,TKO GROUP HOLDINGS INC CLASS A,Communication,Equity,"3,400,695.80",0.02,"3,400,695.80","18,110.00",187.78
TKR,TIMKEN,Industrials,Equity,"1,295,623.56",0.01,"1,295,623.56","16,467.00",78.68
TLN,TALEN ENERGY CORP,Utilities,Equity,"4,682,640.82",0.03,"4,682,640.82","11,951.00",391.82
TMCI,TREACE MEDICAL CONCEPTS INC,Health Care,Equity,"67,271.90",0.00,"67,271.90","10,594.00",6.35
TMDX,TRANSMEDICS GROUP INC,Health Care,Equity,"1,173,632.97",0.01,"1,173,632.97","8,643.00",135.79
TMHC,TAYLOR MORRISON HOME CORP,Consumer Discretionary,Equity,"1,568,156.24",0.01,"1,568,156.24","26,516.00",59.14
TMO,THERMO FISHER SCIENTIFIC INC,Health Care,Equity,"55,509,643.56",0.32,"55,509,643.56","99,798.00",556.22
TMP,TOMPKINS FINANCIAL CORP,Financials,Equity,"217,015.68",0.00,"217,015.68","3,374.00",64.32
TMUS,T MOBILE US INC,Communication,Equity,"25,203,219.25",0.15,"25,203,219.25","119,645.00",210.65
TNC,TENNANT,Industrials,Equity,"365,690.94",0.00,"365,690.94","4,566.00",80.09
TNDM,TANDEM DIABETES CARE INC,Health Care,Equity,"235,993.25",0.00,"235,993.25","16,175.00",14.59
TNET,TRINET GROUP INCINARY,Industrials,Equity,"514,332.00",0.00,"514,332.00","8,400.00",61.23
TNGX,TANGO THERAPEUTICS INC,Health Care,Equity,"101,784.87",0.00,"101,784.87","12,771.00",7.97
TNK,TEEKAY TANKERS LTD CLASS A,Energy,Equity,"370,750.84",0.00,"370,750.84","6,301.00",58.84
TNL,TRAVEL LEISURE,Consumer Discretionary,Equity,"1,172,174.08",0.01,"1,172,174.08","18,689.00",62.72
TOL,TOLL BROTHERS INC,Consumer Discretionary,Equity,"3,602,385.44",0.02,"3,602,385.44","26,968.00",133.58
TOST,TOAST INC CLASS A,Financials,Equity,"4,178,109.88",0.02,"4,178,109.88","121,492.00",34.39
TOWN,TOWNEBANK,Financials,Equity,"548,211.30",0.00,"548,211.30","16,770.00",32.69
TPB,TURNING POINT BRANDS INC,Consumer Staples,Equity,"358,950.54",0.00,"358,950.54","3,991.00",89.94
TPC,TUTOR PERINI CORP,Industrials,Equity,"885,723.65",0.01,"885,723.65","13,085.00",67.69
TPG,TPG INC CLASS A,Financials,Equity,"1,892,367.32",0.01,"1,892,367.32","34,109.00",55.48
TPH,TRI POINTE HOMES INC,Consumer Discretionary,Equity,"813,096.58",0.00,"813,096.58","25,457.00",31.94
TPL,TEXAS PACIFIC LAND CORP,Energy,Equity,"4,624,858.50",0.03,"4,624,858.50","4,981.00",928.50
TPR,TAPESTRY INC,Consumer Discretionary,Equity,"6,067,548.97",0.04,"6,067,548.97","54,481.00",111.37
TR,TOOTSIE ROLL INDUSTRIES INC,Consumer Staples,Equity,"161,481.39",0.00,"161,481.39","4,623.00",34.93
TRC,TEJON RANCH,Real Estate,Equity,"132,339.93",0.00,"132,339.93","8,339.00",15.87
TRDA,ENTRADA THERAPEUTICS INC,Health Care,Equity,"50,908.20",0.00,"50,908.20","7,378.00",6.90
TREE,LENDINGTREE INC,Financials,Equity,"245,577.28",0.00,"245,577.28","3,824.00",64.22
TREX,TREX INC,Industrials,Equity,"1,345,288.50",0.01,"1,345,288.50","28,150.00",47.79
TRGP,TARGA RESOURCES CORP,Energy,Equity,"8,618,457.60",0.05,"8,618,457.60","56,880.00",151.52
TRIP,TRIPADVISOR INC,Consumer Discretionary,Equity,"442,084.14",0.00,"442,084.14","27,306.00",16.19
TRMB,TRIMBLE INC,Information Technology,Equity,"5,037,032.55",0.03,"5,037,032.55","63,865.00",78.87
TRMK,TRUSTMARK CORP,Financials,Equity,"620,865.28",0.00,"620,865.28","16,672.00",37.24
TRN,TRINITY INDUSTRIES INC,Industrials,Equity,"538,186.80",0.00,"538,186.80","19,896.00",27.05
TRNO,TERRENO REALTY REIT CORP,Real Estate,Equity,"1,462,957.35",0.01,"1,462,957.35","24,995.00",58.53
TRNS,TRANSCAT INC,Industrials,Equity,"190,536.52",0.00,"190,536.52","2,579.00",73.88
TROW,T ROWE PRICE GROUP INC,Financials,Equity,"5,890,858.40",0.03,"5,890,858.40","57,680.00",102.13
TROX,TRONOX HOLDINGS PLC,Materials,Equity,"120,591.69",0.00,"120,591.69","33,591.00",3.59
TRS,TRIMAS CORP,Materials,Equity,"348,625.90",0.00,"348,625.90","9,730.00",35.83
TRST,TRUSTCO BANK CORP,Financials,Equity,"195,878.56",0.00,"195,878.56","5,204.00",37.64
TRTX,TPG RE FINANCE TRUST INC,Financials,Equity,"128,384.56",0.00,"128,384.56","14,723.00",8.72
TRU,TRANSUNION,Industrials,Equity,"4,099,050.19",0.02,"4,099,050.19","51,283.00",79.93
TRUE,TRUECAR INC,Communication,Equity,"81,500.88",0.00,"81,500.88","35,746.00",2.28
TRUP,TRUPANION INC,Financials,Equity,"384,560.00",0.00,"384,560.00","9,500.00",40.48
TRV,TRAVELERS COMPANIES INC,Financials,Equity,"16,182,278.11",0.09,"16,182,278.11","59,711.00",271.01
TSBK,TIMBERLAND BANCORP INC,Financials,Equity,"117,375.00",0.00,"117,375.00","3,756.00",31.25
TSCO,TRACTOR SUPPLY,Consumer Discretionary,Equity,"7,585,729.80",0.04,"7,585,729.80","140,165.00",54.12
TSHA,TAYSHA GENE THERAPIES INC,Health Care,Equity,"333,600.13",0.00,"333,600.13","67,943.00",4.91
TSLA,TESLA INC,Consumer Discretionary,Equity,"326,946,329.10",1.89,"326,946,329.10","742,891.00",440.10
TSN,TYSON FOODS INC CLASS A,Consumer Staples,Equity,"3,816,472.76",0.02,"3,816,472.76","74,236.00",51.41
TT,TRANE TECHNOLOGIES PLC,Industrials,Equity,"26,217,095.58",0.15,"26,217,095.58","58,734.00",446.37
TTC,TORO,Industrials,Equity,"2,071,006.72",0.01,"2,071,006.72","27,584.00",75.08
TTD,TRADE DESK INC CLASS A,Communication,Equity,"5,783,014.21",0.03,"5,783,014.21","118,093.00",48.97
TTEC,TTEC HOLDINGS INC,Industrials,Equity,"15,430.10",0.00,"15,430.10","4,606.00",3.35
TTEK,TETRA TECH INC,Industrials,Equity,"2,261,095.52",0.01,"2,261,095.52","70,264.00",32.18
TTGT,TECHTARGET INC,Communication,Equity,"40,045.50",0.00,"40,045.50","7,281.00",5.50
TTI,TETRA TECHNOLOGIES INC,Energy,Equity,"294,062.49",0.00,"294,062.49","41,949.00",7.01
TTMI,TTM TECHNOLOGIES INC,Information Technology,Equity,"1,738,600.98",0.01,"1,738,600.98","28,051.00",61.98
TTWO,TAKE TWO INTERACTIVE SOFTWARE INC,Communication,Equity,"12,185,512.68",0.07,"12,185,512.68","48,206.00",252.78
TVTX,TRAVERE THERAPEUTICS INC,Health Care,Equity,"778,757.25",0.00,"778,757.25","26,265.00",29.65
TW,TRADEWEB MARKETS INC CLASS A,Financials,Equity,"3,242,293.65",0.02,"3,242,293.65","31,131.00",104.15
TWI,TITAN INTERNATIONAL INC,Industrials,Equity,"84,166.53",0.00,"84,166.53","11,031.00",7.63
TWLO,TWILIO INC CLASS A,Information Technology,Equity,"4,204,260.72",0.02,"4,204,260.72","37,252.00",112.86
TWO,TWO HARBORS INVESTMENT CORP,Financials,Equity,"223,725.00",0.00,"223,725.00","23,750.00",9.42
TWST,TWIST BIOSCIENCE CORP,Health Care,Equity,"464,183.64",0.00,"464,183.64","14,892.00",31.17
TXG,10X GENOMICS INC CLASS A,Health Care,Equity,"370,836.40",0.00,"370,836.40","29,810.00",12.44
TXN,TEXAS INSTRUMENT INC,Information Technology,Equity,"38,551,933.84",0.22,"38,551,933.84","240,184.00",160.51
TXNM,TXNM ENERGY INC,Utilities,Equity,"1,410,386.04",0.01,"1,410,386.04","24,822.00",56.82
TXRH,TEXAS ROADHOUSE INC,Consumer Discretionary,Equity,"2,977,229.16",0.02,"2,977,229.16","17,998.00",165.42
TXT,TEXTRON INC,Industrials,Equity,"3,764,984.52",0.02,"3,764,984.52","47,406.00",79.42
TYL,TYLER TECHNOLOGIES INC,Information Technology,Equity,"5,354,974.08",0.03,"5,354,974.08","11,201.00",478.08
TYRA,TYRA BIOSCIENCES INC,Health Care,Equity,"100,618.56",0.00,"100,618.56","6,417.00",15.68
U,UNITY SOFTWARE INC,Information Technology,Equity,"2,972,126.06",0.02,"2,972,126.06","82,262.00",36.13
UA,UNDER ARMOUR INC CLASS C,Consumer Discretionary,Equity,"220,706.85",0.00,"220,706.85","50,505.00",4.37
UAA,UNDER ARMOUR INC CLASS A,Consumer Discretionary,Equity,"225,807.40",0.00,"225,807.40","49,628.00",4.55
UAL,UNITED AIRLINES HOLDINGS INC,Industrials,Equity,"8,041,418.70",0.05,"8,041,418.70","86,115.00",93.38
UBER,UBER TECHNOLOGIES INC,Industrials,Equity,"51,348,118.40",0.30,"51,348,118.40","532,160.00",96.49
UBSI,UNITED BANKSHARES INC,Financials,Equity,"1,262,215.99",0.01,"1,262,215.99","35,287.00",35.77
UCB,UNITED COMMUNITY BANKS INC,Financials,Equity,"918,843.84",0.01,"918,843.84","31,392.00",29.27
UCTT,ULTRA CLEAN HOLDINGS INC,Information Technology,Equity,"305,547.78",0.00,"305,547.78","11,346.00",26.93
UDMY,UDEMY INC,Consumer Discretionary,Equity,"124,175.28",0.00,"124,175.28","22,056.00",5.63
UDR,UDR REIT INC,Real Estate,Equity,"2,929,912.86",0.02,"2,929,912.86","87,122.00",33.63
UE,URBAN EDGE PROPERTIES,Real Estate,Equity,"590,503.95",0.00,"590,503.95","30,517.00",19.35
UEC,URANIUM ENERGY CORP,Energy,Equity,"1,611,656.81",0.01,"1,611,656.81","103,777.00",15.53
UFCS,UNITED FIRE GROUP INC,Financials,Equity,"179,009.28",0.00,"179,009.28","5,904.00",30.32
UFPI,UFP INDUSTRIES INC,Industrials,Equity,"1,479,907.80",0.01,"1,479,907.80","16,121.00",91.80
UFPT,UFP TECHNOLOGIES INC,Health Care,Equity,"362,592.96",0.00,"362,592.96","1,957.00",185.28
UGI,UGI CORP,Utilities,Equity,"1,859,801.06",0.01,"1,859,801.06","55,666.00",33.41
UHAL,U HAUL HOLDING,Industrials,Equity,"119,822.80",0.00,"119,822.80","2,278.00",52.60
UHALB,U HAUL NON VOTING SERIES N,Industrials,Equity,"1,261,392.00",0.01,"1,261,392.00","26,400.00",47.78
UHS,UNIVERSAL HEALTH SERVICES INC CLAS,Health Care,Equity,"3,296,970.44",0.02,"3,296,970.44","15,076.00",218.69
UHT,UNIVERSAL HEALTH REALTY INCOME TRU,Real Estate,Equity,"120,207.20",0.00,"120,207.20","3,197.00",37.60
UI,UBIQUITI INC,Information Technology,Equity,"808,116.48",0.00,"808,116.48","1,047.00",771.84
UIS,UNISYS CORP,Information Technology,Equity,"62,261.60",0.00,"62,261.60","17,840.00",3.49
ULCC,FRONTIER GROUP HOLDINGS INC,Industrials,Equity,"35,659.20",0.00,"35,659.20","9,690.00",3.68
ULH,UNIVERSAL LOGISTICS HOLDINGS INC,Other,Equity,"56,938.86",0.00,"56,938.86","3,474.00",16.39
